ml_winnings,spread_winnings,total_winnings,book,game_id,season,date,agg_winnings,day
-25.00,-25.00,23.03,average,1413071,20-21,2021-06-01 21:00:00,-26.97,2021-06-01
23.81,22.73,21.74,BOVADA,1412796,20-21,2021-05-22 22:30:00,68.28,2021-05-22
23.81,22.93,22.93,GTBets,1412796,20-21,2021-05-22 22:30:00,69.68,2021-05-22
23.81,22.73,22.73,MyBookie,1412796,20-21,2021-05-22 22:30:00,69.27,2021-05-22
24.27,22.73,22.73,BetNow,1412796,20-21,2021-05-22 22:30:00,69.73,2021-05-22
22.73,21.74,23.81,SportsBetting,1412796,20-21,2021-05-22 22:30:00,68.28,2021-05-22
23.81,21.74,22.73,Intertops,1412796,20-21,2021-05-22 22:30:00,68.28,2021-05-22
22.73,21.74,23.81,BetOnline,1412796,20-21,2021-05-22 22:30:00,68.28,2021-05-22
25.00,23.81,-25.00,Opening,1412796,20-21,2021-05-22 22:30:00,23.81,2021-05-22
25.00,23.81,-25.00,best,1412796,20-21,2021-05-22 22:30:00,23.81,2021-05-22
22.73,21.74,21.74,worst,1412796,20-21,2021-05-22 22:30:00,66.21,2021-05-22
23.75,22.52,22.90,average,1412796,20-21,2021-05-22 22:30:00,69.16,2021-05-22
-25.00,-25.00,23.81,BOVADA,1415416,20-21,2021-06-13 20:00:00,-26.19,2021-06-13
-25.00,-25.00,22.93,GTBets,1415416,20-21,2021-06-13 20:00:00,-27.07,2021-06-13
-25.00,-25.00,23.81,MyBookie,1415416,20-21,2021-06-13 20:00:00,-26.19,2021-06-13
-25.00,-25.00,22.73,BetNow,1415416,20-21,2021-06-13 20:00:00,-27.27,2021-06-13
-25.00,-25.00,23.15,SportsBetting,1415416,20-21,2021-06-13 20:00:00,-26.85,2021-06-13
-25.00,-25.00,22.73,Intertops,1415416,20-21,2021-06-13 20:00:00,-27.27,2021-06-13
-25.00,-25.00,23.15,BetOnline,1415416,20-21,2021-06-13 20:00:00,-26.85,2021-06-13
-25.00,22.73,22.73,Opening,1415416,20-21,2021-06-13 20:00:00,20.45,2021-06-13
-25.00,-25.00,23.81,best,1415416,20-21,2021-06-13 20:00:00,-26.19,2021-06-13
-25.00,21.55,22.73,worst,1415416,20-21,2021-06-13 20:00:00,19.28,2021-06-13
-25.00,-25.00,23.13,average,1415416,20-21,2021-06-13 20:00:00,-26.87,2021-06-13
9.62,23.81,-25.00,BOVADA,1386071,20-21,2021-05-01 22:00:00,8.43,2021-05-01
9.09,22.93,-25.00,GTBets,1386071,20-21,2021-05-01 22:00:00,7.02,2021-05-01
9.09,22.73,-25.00,MyBookie,1386071,20-21,2021-05-01 22:00:00,6.82,2021-05-01
9.80,22.73,-25.00,BetNow,1386071,20-21,2021-05-01 22:00:00,7.53,2021-05-01
9.26,22.12,-25.00,SportsBetting,1386071,20-21,2021-05-01 22:00:00,6.38,2021-05-01
9.44,23.81,-25.00,Intertops,1386071,20-21,2021-05-01 22:00:00,8.25,2021-05-01
9.26,22.12,-25.00,BetOnline,1386071,20-21,2021-05-01 22:00:00,6.38,2021-05-01
7.51,22.73,-25.00,Opening,1386071,20-21,2021-05-01 22:00:00,5.23,2021-05-01
9.80,23.81,-25.00,best,1386071,20-21,2021-05-01 22:00:00,8.62,2021-05-01
7.51,22.12,-25.00,worst,1386071,20-21,2021-05-01 22:00:00,4.63,2021-05-01
9.13,22.87,-25.00,average,1386071,20-21,2021-05-01 22:00:00,7.01,2021-05-01
13.16,-25.00,22.73,BOVADA,1385986,20-21,2021-04-29 21:00:00,10.88,2021-04-29
12.82,-25.00,22.93,GTBets,1385986,20-21,2021-04-29 21:00:00,10.75,2021-04-29
12.82,-25.00,22.73,MyBookie,1385986,20-21,2021-04-29 21:00:00,10.55,2021-04-29
13.16,-25.00,22.73,BetNow,1385986,20-21,2021-04-29 21:00:00,10.88,2021-04-29
12.82,-25.00,24.04,SportsBetting,1385986,20-21,2021-04-29 21:00:00,11.86,2021-04-29
13.16,-25.00,22.73,Intertops,1385986,20-21,2021-04-29 21:00:00,10.88,2021-04-29
12.82,-25.00,24.04,BetOnline,1385986,20-21,2021-04-29 21:00:00,11.86,2021-04-29
14.97,-25.00,22.73,Opening,1385986,20-21,2021-04-29 21:00:00,12.70,2021-04-29
14.97,-25.00,24.04,best,1385986,20-21,2021-04-29 21:00:00,14.01,2021-04-29
12.82,-25.00,22.73,worst,1385986,20-21,2021-04-29 21:00:00,10.55,2021-04-29
13.21,-25.00,23.08,average,1385986,20-21,2021-04-29 21:00:00,11.30,2021-04-29
15.15,-25.00,-25.00,BOVADA,1386341,20-21,2021-05-08 22:00:00,-34.85,2021-05-08
14.70,-25.00,-25.00,GTBets,1386341,20-21,2021-05-08 22:00:00,-35.30,2021-05-08
15.15,-25.00,-25.00,MyBookie,1386341,20-21,2021-05-08 22:00:00,-34.85,2021-05-08
15.15,-25.00,-25.00,BetNow,1386341,20-21,2021-05-08 22:00:00,-34.85,2021-05-08
14.70,-25.00,-25.00,SportsBetting,1386341,20-21,2021-05-08 22:00:00,-35.30,2021-05-08
15.15,-25.00,-25.00,Intertops,1386341,20-21,2021-05-08 22:00:00,-34.85,2021-05-08
14.70,-25.00,-25.00,BetOnline,1386341,20-21,2021-05-08 22:00:00,-35.30,2021-05-08
16.23,-25.00,-25.00,Opening,1386341,20-21,2021-05-08 22:00:00,-33.77,2021-05-08
16.23,-25.00,-25.00,best,1386341,20-21,2021-05-08 22:00:00,-33.77,2021-05-08
14.70,-25.00,-25.00,worst,1386341,20-21,2021-05-08 22:00:00,-35.30,2021-05-08
15.12,-25.00,-25.00,average,1386341,20-21,2021-05-08 22:00:00,-34.88,2021-05-08
-25.00,21.74,-25.00,BOVADA,1385951,20-21,2021-04-28 21:00:00,-28.26,2021-04-28
-25.00,22.93,-25.00,GTBets,1385951,20-21,2021-04-28 21:00:00,-27.07,2021-04-28
-25.00,22.73,-25.00,MyBookie,1385951,20-21,2021-04-28 21:00:00,-27.27,2021-04-28
-25.00,22.73,-25.00,BetNow,1385951,20-21,2021-04-28 21:00:00,-27.27,2021-04-28
-25.00,23.81,-25.00,SportsBetting,1385951,20-21,2021-04-28 21:00:00,-26.19,2021-04-28
-25.00,22.73,-25.00,Intertops,1385951,20-21,2021-04-28 21:00:00,-27.27,2021-04-28
-25.00,23.81,-25.00,BetOnline,1385951,20-21,2021-04-28 21:00:00,-26.19,2021-04-28
-25.00,22.73,-25.00,Opening,1385951,20-21,2021-04-28 21:00:00,-27.27,2021-04-28
-25.00,23.81,-25.00,best,1385951,20-21,2021-04-28 21:00:00,-26.19,2021-04-28
