book,day,ml_winnings,spread_winnings,total_winnings,agg_winnings,season
GTBets,2021-04-26,96.37,12.61,-83.26,25.72,20-21
GTBets,2021-04-27,23.73,89.67,-6.20,107.21,20-21
GTBets,2021-04-28,-105.87,-8.26,-8.26,-122.39,20-21
GTBets,2021-04-29,-12.26,-53.03,-6.20,-71.48,20-21
GTBets,2021-04-30,122.94,-8.26,87.61,202.29,20-21
GTBets,2021-05-01,53.23,-10.33,-106.19,-63.28,20-21
GTBets,2021-05-02,30.08,40.78,39.67,110.53,20-21
GTBets,2021-05-03,-97.02,-152.06,-54.13,-303.21,20-21
GTBets,2021-05-04,94.61,16.84,64.67,176.12,20-21
GTBets,2021-05-05,12.28,-81.20,-81.19,-150.11,20-21
GTBets,2021-05-06,44.30,-29.13,66.74,81.91,20-21
GTBets,2021-05-07,-56.96,-58.26,-106.19,-221.42,20-21
GTBets,2021-05-08,57.18,-79.13,-31.20,-53.15,20-21
GTBets,2021-05-09,-19.13,-56.19,-54.13,-129.46,20-21
GTBets,2021-05-10,-92.83,43.81,-54.13,-103.16,20-21
GTBets,2021-05-11,91.09,14.82,-83.26,22.65,20-21
GTBets,2021-05-12,-82.60,-6.20,90.78,1.98,20-21
GTBets,2021-05-13,-91.49,-31.19,-81.19,-203.88,20-21
GTBets,2021-05-14,-58.55,-8.26,-8.26,-75.06,20-21
GTBets,2021-05-15,12.30,-7.20,41.74,46.85,20-21
GTBets,2021-05-16,-67.89,-133.26,-39.45,-240.60,20-21
GTBets,2021-05-18,-5.00,-2.07,-2.07,-9.13,20-21
GTBets,2021-05-19,-12.18,45.87,-50.00,-16.31,20-21
GTBets,2021-05-20,15.15,-25.00,-25.00,-34.85,20-21
GTBets,2021-05-21,45.00,22.93,22.93,90.87,20-21
GTBets,2021-05-22,16.02,-4.13,-4.13,7.76,20-21
GTBets,2021-05-23,-6.48,91.74,-4.13,81.13,20-21
GTBets,2021-05-24,-12.50,-2.07,45.87,31.31,20-21
GTBets,2021-05-25,-44.90,-27.07,68.80,-3.16,20-21
GTBets,2021-05-26,-45.19,-75.00,-27.07,-147.26,20-21
GTBets,2021-05-27,-29.17,20.87,-27.07,-35.36,20-21
GTBets,2021-05-28,5.06,20.87,20.87,46.80,20-21
GTBets,2021-05-29,40.25,-52.06,43.80,31.99,20-21
GTBets,2021-05-30,92.76,-4.13,-2.06,86.56,20-21
GTBets,2021-05-31,83.14,-2.07,-2.07,79.01,20-21
GTBets,2021-06-01,-9.84,-75.00,20.87,-63.97,20-21
GTBets,2021-06-02,-21.19,-4.13,-4.13,-29.45,20-21
GTBets,2021-06-03,7.50,45.87,45.87,99.24,20-21
GTBets,2021-06-04,17.24,-25.00,-25.00,-32.76,20-21
GTBets,2021-06-05,-25.00,-25.00,22.93,-27.07,20-21
GTBets,2021-06-06,-15.38,-2.07,45.87,28.42,20-21
GTBets,2021-06-07,-50.00,-50.00,45.87,-54.13,20-21
GTBets,2021-06-08,26.50,0.00,-50.00,-23.50,20-21
GTBets,2021-06-09,-25.00,-25.00,-25.00,-75.00,20-21
GTBets,2021-06-10,105.36,-2.07,-2.07,101.23,20-21
GTBets,2021-06-11,-5.77,44.86,-2.07,37.03,20-21
GTBets,2021-06-12,-25.00,-25.00,22.93,-27.07,20-21
GTBets,2021-06-13,3.75,-2.07,-2.07,-0.38,20-21
GTBets,2021-06-14,-50.00,-2.07,-50.00,-102.06,20-21
GTBets,2021-06-15,-25.00,-25.00,25.00,-25.00,20-21
GTBets,2021-06-16,-50.00,44.86,-2.07,-7.20,20-21
GTBets,2021-06-17,12.82,-25.00,-25.00,-37.18,20-21
GTBets,2021-06-18,-8.33,-2.07,-2.07,-12.46,20-21
GTBets,2021-06-19,27.50,22.93,22.93,73.37,20-21
GTBets,2021-06-20,-50.00,-2.07,-2.07,-54.13,20-21
GTBets,2021-06-22,13.16,22.93,-25.00,11.09,20-21
GTBets,2021-06-23,-25.00,22.93,22.93,20.87,20-21
GTBets,2021-06-24,-25.00,22.93,-25.00,-27.07,20-21
GTBets,2021-06-25,6.94,-25.00,-25.00,-43.05,20-21
GTBets,2021-06-26,-25.00,21.93,-25.00,-28.07,20-21
GTBets,2021-06-27,12.82,22.93,-25.00,10.75,20-21
GTBets,2021-06-28,60.00,24.04,22.93,106.97,20-21
GTBets,2021-06-29,-25.00,21.93,-25.00,-28.07,20-21
GTBets,2021-06-30,-25.00,-25.00,22.93,-27.07,20-21
GTBets,2021-07-01,12.82,22.93,22.93,58.69,20-21
GTBets,2021-07-03,35.00,21.93,22.93,79.86,20-21
GTBets,2021-07-06,-25.00,-25.00,22.93,-27.07,20-21
GTBets,2021-07-08,-25.00,-25.00,22.93,-27.07,20-21
GTBets,2021-07-11,100.00,22.93,25.00,147.94,20-21
GTBets,2021-07-14,12.50,22.93,-25.00,10.44,20-21
GTBets,2021-07-17,36.25,22.93,22.93,82.12,20-21
GTBets,2021-07-20,13.16,22.93,-25.00,11.09,20-21
BetOnline,2017-10-17,-12.80,46.59,-2.27,31.52,17-18
BetOnline,2017-10-18,-88.18,-178.91,-37.18,-304.26,17-18
BetOnline,2017-10-19,16.72,-75.00,21.54,-36.75,17-18
BetOnline,2017-10-20,115.62,40.02,38.73,194.38,17-18
BetOnline,2017-10-21,-84.36,-36.03,14.72,-105.68,17-18
BetOnline,2017-10-22,-28.26,22.19,-25.00,-31.08,17-18
BetOnline,2017-10-23,11.59,40.56,-57.80,-5.65,17-18
BetOnline,2017-10-24,124.97,40.31,-55.53,109.74,17-18
BetOnline,2017-10-25,3.88,-14.13,181.71,171.46,17-18
BetOnline,2017-10-26,75.76,65.31,-77.27,63.79,17-18
BetOnline,2017-10-27,37.72,64.91,16.01,118.64,17-18
BetOnline,2017-10-28,-45.86,-11.98,-152.27,-210.11,17-18
BetOnline,2017-10-29,-26.05,16.12,-32.42,-42.35,17-18
BetOnline,2017-10-30,53.54,68.68,15.91,138.13,17-18
BetOnline,2017-10-31,37.72,91.94,44.27,173.93,17-18
BetOnline,2017-11-01,50.02,27.74,-61.12,16.63,17-18
BetOnline,2017-11-02,18.25,45.45,-1.19,62.52,17-18
BetOnline,2017-11-03,-142.86,-109.21,-60.19,-312.26,17-18
BetOnline,2017-11-04,3.28,-26.41,19.94,-3.19,17-18
BetOnline,2017-11-05,13.43,-10.27,41.21,44.37,17-18
BetOnline,2017-11-06,35.80,68.60,69.02,173.42,17-18
BetOnline,2017-11-07,-76.89,41.96,34.53,-0.40,17-18
BetOnline,2017-11-08,-27.80,-77.27,19.73,-85.35,17-18
BetOnline,2017-11-09,31.77,18.28,-27.27,22.77,17-18
BetOnline,2017-11-10,140.94,91.92,-102.34,130.52,17-18
BetOnline,2017-11-11,-51.47,-85.39,-37.09,-173.95,17-18
BetOnline,2017-11-12,13.72,-4.13,-4.55,5.05,17-18
BetOnline,2017-11-13,-18.30,65.19,157.86,204.75,17-18
BetOnline,2017-11-14,-40.20,19.06,-26.19,-47.32,17-18
BetOnline,2017-11-15,121.37,108.28,-84.48,145.17,17-18
BetOnline,2017-11-16,-22.06,-50.00,-50.00,-122.06,17-18
BetOnline,2017-11-17,41.70,-34.57,-34.86,-27.73,17-18
BetOnline,2017-11-18,-47.05,-77.27,-31.80,-156.12,17-18
BetOnline,2017-11-19,29.67,88.92,-103.45,15.14,17-18
BetOnline,2017-11-20,100.50,59.95,-36.77,123.68,17-18
BetOnline,2017-11-21,10.21,22.73,24.04,56.97,17-18
BetOnline,2017-11-22,-98.13,-112.71,-13.40,-224.24,17-18
BetOnline,2017-11-24,-151.66,36.57,37.11,-77.98,17-18
BetOnline,2017-11-25,-83.86,-154.55,37.66,-200.75,17-18
BetOnline,2017-11-26,30.02,70.46,-27.68,72.80,17-18
BetOnline,2017-11-27,34.82,-8.84,39.26,65.24,17-18
BetOnline,2017-11-28,66.34,17.45,-30.34,53.45,17-18
BetOnline,2017-11-29,58.93,84.46,-11.30,132.08,17-18
BetOnline,2017-11-30,1.46,-28.03,-77.88,-104.44,17-18
BetOnline,2017-12-01,-47.44,39.98,-104.75,-112.21,17-18
BetOnline,2017-12-02,24.76,-54.65,89.61,59.72,17-18
BetOnline,2017-12-03,36.50,64.10,20.77,121.37,17-18
BetOnline,2017-12-04,29.08,-37.53,16.01,7.56,17-18
BetOnline,2017-12-05,64.12,69.47,-75.00,58.60,17-18
BetOnline,2017-12-06,31.09,-9.83,-7.91,13.35,17-18
BetOnline,2017-12-07,18.75,44.49,42.98,106.23,17-18
BetOnline,2017-12-08,-40.25,-8.01,37.65,-10.61,17-18
BetOnline,2017-12-09,16.04,-59.43,86.53,43.14,17-18
BetOnline,2017-12-10,30.90,91.43,-100.00,22.32,17-18
BetOnline,2017-12-11,54.64,42.52,-102.27,-5.11,17-18
BetOnline,2017-12-12,60.44,64.09,-126.85,-2.32,17-18
BetOnline,2017-12-13,11.77,67.19,-79.23,-0.27,17-18
BetOnline,2017-12-14,-35.92,-30.74,-29.73,-96.38,17-18
BetOnline,2017-12-15,-215.33,16.55,-131.72,-330.50,17-18
BetOnline,2017-12-16,172.28,182.48,-7.22,347.53,17-18
BetOnline,2017-12-17,21.25,42.01,-4.13,59.14,17-18
BetOnline,2017-12-18,16.97,-10.25,38.09,44.80,17-18
BetOnline,2017-12-19,-75.00,-75.00,-27.27,-177.27,17-18
BetOnline,2017-12-20,-155.02,-60.57,34.81,-180.79,17-18
BetOnline,2017-12-21,1.88,67.01,-76.19,-7.30,17-18
BetOnline,2017-12-22,41.71,160.46,108.56,310.74,17-18
BetOnline,2017-12-23,48.57,-86.54,-133.80,-171.76,17-18
BetOnline,2017-12-25,22.76,19.24,17.83,59.83,17-18
BetOnline,2017-12-26,-79.55,41.21,-104.54,-142.88,17-18
BetOnline,2017-12-27,-190.33,-105.48,85.77,-210.05,17-18
BetOnline,2017-12-28,-63.75,-78.26,-30.15,-172.16,17-18
BetOnline,2017-12-29,10.09,-35.46,-82.39,-107.75,17-18
BetOnline,2017-12-30,-92.08,-32.16,-80.15,-204.39,17-18
BetOnline,2017-12-31,-14.16,36.84,-9.27,13.41,17-18
BetOnline,2018-01-01,38.74,42.98,43.49,125.20,17-18
BetOnline,2018-01-02,27.82,20.97,-77.68,-28.90,17-18
BetOnline,2018-01-03,-49.06,-63.29,-108.04,-220.40,17-18
BetOnline,2018-01-04,-11.26,-50.00,-50.00,-111.26,17-18
BetOnline,2018-01-05,-28.59,-58.45,-9.59,-96.63,17-18
BetOnline,2018-01-06,-102.52,-56.94,-53.46,-212.92,17-18
BetOnline,2018-01-07,177.87,116.23,65.73,359.82,17-18
BetOnline,2018-01-08,54.50,-8.61,-105.15,-59.26,17-18
BetOnline,2018-01-09,-68.06,-7.24,43.66,-31.63,17-18
BetOnline,2018-01-10,-172.59,61.25,-38.95,-150.29,17-18
BetOnline,2018-01-11,51.17,43.02,-52.88,41.32,17-18
BetOnline,2018-01-12,76.98,106.35,-34.08,149.26,17-18
BetOnline,2018-01-13,40.59,66.19,-79.51,27.27,17-18
BetOnline,2018-01-14,19.18,-52.27,-51.19,-84.29,17-18
BetOnline,2018-01-15,29.97,60.46,59.85,150.28,17-18
BetOnline,2018-01-16,6.67,90.04,43.39,140.09,17-18
BetOnline,2018-01-17,-107.83,-104.09,38.72,-173.20,17-18
BetOnline,2018-01-18,22.45,44.06,42.78,109.28,17-18
BetOnline,2018-01-19,96.48,68.38,65.98,230.85,17-18
BetOnline,2018-01-20,-124.43,-80.96,16.01,-189.38,17-18
BetOnline,2018-01-21,253.75,88.94,-4.55,338.14,17-18
BetOnline,2018-01-22,-33.95,16.65,-33.79,-51.09,17-18
BetOnline,2018-01-23,5.86,69.80,17.78,93.43,17-18
BetOnline,2018-01-24,12.13,12.26,63.94,88.34,17-18
BetOnline,2018-01-25,-37.88,-52.68,-52.68,-143.24,17-18
BetOnline,2018-01-26,28.58,-8.53,92.11,112.16,17-18
BetOnline,2018-01-27,28.83,63.90,15.91,108.64,17-18
BetOnline,2018-01-28,-15.89,-79.55,16.21,-79.23,17-18
BetOnline,2018-01-29,-106.34,-101.64,-55.53,-263.51,17-18
BetOnline,2018-01-30,-101.28,-33.82,62.03,-73.07,17-18
BetOnline,2018-01-31,5.90,-55.96,-56.58,-106.65,17-18
BetOnline,2018-02-01,36.02,67.44,-77.27,26.19,17-18
BetOnline,2018-02-02,81.07,59.98,13.12,154.17,17-18
BetOnline,2018-02-03,39.05,-81.38,63.33,21.00,17-18
BetOnline,2018-02-04,34.63,89.27,-5.73,118.17,17-18
BetOnline,2018-02-05,47.96,-127.27,63.47,-15.85,17-18
BetOnline,2018-02-06,-9.50,89.17,37.30,116.97,17-18
BetOnline,2018-02-07,5.27,65.14,-28.46,41.95,17-18
BetOnline,2018-02-08,2.77,-103.07,-6.61,-106.91,17-18
BetOnline,2018-02-09,10.89,13.62,-128.04,-103.53,17-18
BetOnline,2018-02-10,-32.24,-79.06,-31.82,-143.12,17-18
BetOnline,2018-02-11,33.05,86.78,-56.82,63.01,17-18
BetOnline,2018-02-12,41.57,-5.76,90.33,126.14,17-18
BetOnline,2018-02-13,48.69,39.80,-6.82,81.67,17-18
BetOnline,2018-02-14,88.50,-11.85,-11.63,65.02,17-18
BetOnline,2018-02-15,33.00,46.30,-50.00,29.30,17-18
BetOnline,2018-02-22,-24.00,92.31,-53.69,14.63,17-18
BetOnline,2018-02-23,94.79,-35.49,16.00,75.30,17-18
BetOnline,2018-02-24,30.56,-58.21,41.96,14.31,17-18
BetOnline,2018-02-25,63.51,-30.34,-28.26,4.91,17-18
BetOnline,2018-02-26,61.11,-13.69,-103.91,-56.48,17-18
BetOnline,2018-02-27,66.80,42.82,-150.00,-40.38,17-18
BetOnline,2018-02-28,28.06,-32.89,112.74,107.91,17-18
BetOnline,2018-03-01,-27.25,-2.82,-4.06,-34.13,17-18
BetOnline,2018-03-02,120.56,-57.34,-10.25,52.97,17-18
BetOnline,2018-03-03,-2.56,15.65,-29.46,-16.37,17-18
BetOnline,2018-03-04,-70.47,64.87,18.28,12.67,17-18
BetOnline,2018-03-05,-37.21,-79.73,64.12,-52.82,17-18
BetOnline,2018-03-06,79.10,-7.39,38.36,110.07,17-18
BetOnline,2018-03-07,63.41,59.72,-31.36,91.76,17-18
BetOnline,2018-03-08,-67.58,-75.96,19.11,-124.43,17-18
BetOnline,2018-03-09,-159.26,-153.46,36.66,-276.05,17-18
BetOnline,2018-03-10,-1.02,19.74,17.78,36.50,17-18
BetOnline,2018-03-11,15.47,-30.32,-81.58,-96.43,17-18
BetOnline,2018-03-12,22.27,-51.19,-51.85,-80.78,17-18
BetOnline,2018-03-13,-50.02,-37.75,-83.20,-170.97,17-18
BetOnline,2018-03-14,-26.43,93.77,43.60,110.95,17-18
BetOnline,2018-03-15,-6.03,12.86,-33.41,-26.58,17-18
BetOnline,2018-03-16,-55.66,-54.95,-54.45,-165.06,17-18
BetOnline,2018-03-17,-10.64,10.75,-35.28,-35.17,17-18
BetOnline,2018-03-18,-25.98,-4.55,-100.00,-130.53,17-18
BetOnline,2018-03-19,-17.48,-105.30,-8.67,-131.45,17-18
BetOnline,2018-03-20,203.22,69.06,-79.53,192.75,17-18
BetOnline,2018-03-21,22.83,-9.84,-55.55,-42.56,17-18
BetOnline,2018-03-22,15.16,-6.53,-53.71,-45.07,17-18
BetOnline,2018-03-23,-9.76,40.81,135.68,166.73,17-18
BetOnline,2018-03-24,-41.61,-7.80,40.91,-8.51,17-18
BetOnline,2018-03-25,-38.02,-35.69,108.70,34.98,17-18
BetOnline,2018-03-26,-96.88,16.80,-26.19,-106.26,17-18
BetOnline,2018-03-27,10.01,-9.64,88.73,89.10,17-18
BetOnline,2018-03-28,157.87,-54.55,87.30,190.62,17-18
BetOnline,2018-03-29,-66.39,-28.91,18.18,-77.12,17-18
BetOnline,2018-03-30,-42.83,-33.02,63.11,-12.74,17-18
BetOnline,2018-03-31,7.88,-29.45,-28.46,-50.03,17-18
BetOnline,2018-04-01,-123.99,-130.53,154.53,-99.99,17-18
BetOnline,2018-04-03,12.86,106.51,104.63,224.00,17-18
BetOnline,2018-04-04,114.69,-53.67,-5.93,55.09,17-18
BetOnline,2018-04-05,-48.90,44.62,-6.40,-10.67,17-18
BetOnline,2018-04-06,66.69,-58.39,36.36,44.66,17-18
BetOnline,2018-04-07,-41.08,-55.53,-5.76,-102.37,17-18
BetOnline,2018-04-08,-51.21,18.02,61.66,28.47,17-18
BetOnline,2018-04-09,57.83,-82.41,13.45,-11.12,17-18
BetOnline,2018-04-10,48.86,41.14,-53.69,36.31,17-18
BetOnline,2018-04-11,-118.22,-12.64,-13.41,-144.27,17-18
BetOnline,2018-04-14,73.06,45.16,-4.55,113.67,17-18
BetOnline,2018-04-15,-35.98,-4.95,-3.69,-44.62,17-18
BetOnline,2018-04-16,-20.57,45.55,46.73,71.71,17-18
BetOnline,2018-04-17,49.58,-27.68,20.45,42.36,17-18
BetOnline,2018-04-18,-15.67,-27.07,-75.00,-117.74,17-18
BetOnline,2018-04-19,48.84,71.05,20.27,140.16,17-18
BetOnline,2018-04-20,-38.37,-75.00,20.45,-92.92,17-18
BetOnline,2018-04-21,-26.20,-5.53,-3.00,-34.73,17-18
BetOnline,2018-04-22,-21.36,-4.75,-53.26,-79.37,17-18
BetOnline,2018-04-23,-14.79,-50.00,46.09,-18.70,17-18
BetOnline,2018-04-24,-17.64,-26.41,-27.27,-71.33,17-18
BetOnline,2018-04-25,34.34,-5.15,-52.27,-23.08,17-18
BetOnline,2018-04-26,13.16,-25.00,-25.00,-36.84,17-18
BetOnline,2018-04-27,-29.68,20.05,-28.07,-37.70,17-18
BetOnline,2018-04-28,-17.43,-50.00,45.45,-21.97,17-18
BetOnline,2018-04-29,12.78,-3.63,-2.27,6.87,17-18
BetOnline,2018-04-30,-25.00,-25.00,22.12,-27.88,17-18
BetOnline,2018-05-01,-21.69,44.45,-2.27,20.49,17-18
BetOnline,2018-05-02,-25.00,21.55,23.81,20.36,17-18
BetOnline,2018-05-03,-50.00,-3.07,45.11,-7.96,17-18
BetOnline,2018-05-04,-12.05,46.25,-3.26,30.94,17-18
BetOnline,2018-05-05,-50.00,46.77,-50.00,-53.23,17-18
BetOnline,2018-05-06,19.48,-2.27,-2.27,14.93,17-18
BetOnline,2018-05-07,-16.94,-50.00,-2.27,-69.21,17-18
BetOnline,2018-05-08,5.49,46.09,45.45,97.04,17-18
BetOnline,2018-05-09,-25.00,-25.00,22.73,-27.27,17-18
BetOnline,2018-05-13,-25.00,-25.00,-25.00,-75.00,17-18
BetOnline,2018-05-14,29.25,22.32,23.81,75.38,17-18
BetOnline,2018-05-15,-25.00,-25.00,-25.00,-75.00,17-18
BetOnline,2018-05-16,-25.00,-25.00,-25.00,-75.00,17-18
BetOnline,2018-05-19,8.33,-25.00,-25.00,-41.67,17-18
BetOnline,2018-05-20,7.35,-25.00,22.73,5.08,17-18
BetOnline,2018-05-21,7.58,-25.00,21.74,4.32,17-18
BetOnline,2018-05-22,-25.00,26.00,22.73,23.73,17-18
BetOnline,2018-05-23,-25.00,-25.00,-25.00,-75.00,17-18
BetOnline,2018-05-24,-25.00,-25.00,-25.00,-75.00,17-18
BetOnline,2018-05-25,7.69,-25.00,22.73,5.42,17-18
BetOnline,2018-05-26,2.60,-25.00,-25.00,-47.39,17-18
BetOnline,2018-05-27,33.00,23.81,-25.00,31.81,17-18
BetOnline,2018-05-28,9.09,-25.00,-25.00,-40.91,17-18
BetOnline,2018-05-31,3.05,23.81,22.73,49.59,17-18
BetOnline,2018-06-03,4.90,-25.00,22.73,2.63,17-18
BetOnline,2018-06-06,17.86,23.81,-25.00,16.67,17-18
BetOnline,2018-06-08,14.97,-25.00,-25.00,-35.03,17-18
BetOnline,2018-10-16,-22.22,-2.27,-50.00,-74.50,18-19
BetOnline,2018-10-17,52.13,60.61,-35.18,77.56,18-19
BetOnline,2018-10-18,-47.22,-26.19,-75.00,-148.41,18-19
BetOnline,2018-10-19,47.49,12.91,-79.88,-19.48,18-19
BetOnline,2018-10-20,69.32,-9.83,-153.69,-94.19,18-19
BetOnline,2018-10-21,-100.00,45.94,-4.06,-58.13,18-19
BetOnline,2018-10-22,124.24,13.18,15.56,152.99,18-19
BetOnline,2018-10-23,-11.46,-27.07,19.66,-18.87,18-19
BetOnline,2018-10-24,-17.35,11.27,58.40,52.32,18-19
BetOnline,2018-10-25,-9.41,44.66,45.55,80.80,18-19
BetOnline,2018-10-26,-59.14,-33.81,-30.96,-123.91,18-19
BetOnline,2018-10-27,-127.08,-129.33,110.44,-145.98,18-19
BetOnline,2018-10-28,35.95,-5.72,-100.00,-69.77,18-19
BetOnline,2018-10-29,47.02,-32.68,-33.46,-19.12,18-19
BetOnline,2018-10-30,-19.69,-7.39,-55.74,-82.81,18-19
BetOnline,2018-10-31,76.19,19.24,-29.40,66.03,18-19
BetOnline,2018-11-01,-35.17,-102.88,-102.27,-240.32,18-19
BetOnline,2018-11-02,27.55,87.48,-7.91,107.12,18-19
BetOnline,2018-11-03,51.80,-8.35,36.67,80.12,18-19
BetOnline,2018-11-04,-45.30,-33.02,110.52,32.20,18-19
BetOnline,2018-11-05,50.16,110.45,14.37,174.97,18-19
BetOnline,2018-11-06,-28.28,-4.31,88.98,56.39,18-19
BetOnline,2018-11-07,51.14,-8.50,37.07,79.71,18-19
BetOnline,2018-11-08,1.85,45.81,-51.64,-3.98,18-19
BetOnline,2018-11-09,-50.03,-32.41,15.71,-66.73,18-19
BetOnline,2018-11-10,-63.44,37.76,-10.28,-35.96,18-19
BetOnline,2018-11-11,38.95,92.41,39.96,171.31,18-19
BetOnline,2018-11-12,202.31,-34.90,-36.97,130.44,18-19
BetOnline,2018-11-13,-46.69,68.26,-28.26,-6.68,18-19
BetOnline,2018-11-14,-144.57,-83.84,153.06,-75.35,18-19
BetOnline,2018-11-15,-13.20,-75.00,-27.27,-115.47,18-19
BetOnline,2018-11-16,-103.19,-55.74,-10.08,-169.00,18-19
BetOnline,2018-11-17,23.98,83.58,-106.82,0.75,18-19
BetOnline,2018-11-18,-31.44,-78.26,-77.27,-186.97,18-19
BetOnline,2018-11-19,-2.19,60.86,-127.83,-69.16,18-19
BetOnline,2018-11-20,21.95,-3.04,-100.00,-81.09,18-19
BetOnline,2018-11-21,287.11,56.29,-38.58,304.82,18-19
BetOnline,2018-11-23,-121.90,33.61,176.91,88.62,18-19
BetOnline,2018-11-24,-23.01,19.24,-29.65,-33.42,18-19
BetOnline,2018-11-25,55.45,38.10,-103.46,-9.91,18-19
BetOnline,2018-11-26,-26.12,-28.31,18.40,-36.03,18-19
BetOnline,2018-11-27,-12.29,16.98,-29.94,-25.25,18-19
BetOnline,2018-11-28,-8.68,-106.95,132.94,17.31,18-19
BetOnline,2018-11-29,36.41,68.93,21.54,126.87,18-19
BetOnline,2018-11-30,9.30,-227.27,153.15,-64.82,18-19
BetOnline,2018-12-01,-35.35,-33.21,-30.76,-99.33,18-19
BetOnline,2018-12-02,34.15,-7.55,-54.55,-27.94,18-19
BetOnline,2018-12-03,-59.66,63.02,-79.55,-76.19,18-19
BetOnline,2018-12-04,-57.22,19.94,-77.27,-114.56,18-19
BetOnline,2018-12-05,27.52,37.51,-59.50,5.53,18-19
BetOnline,2018-12-06,-47.50,-75.00,-75.00,-197.50,18-19
BetOnline,2018-12-07,-12.80,82.11,-106.78,-37.47,18-19
BetOnline,2018-12-08,-45.41,64.02,162.42,181.04,18-19
BetOnline,2018-12-09,109.82,44.53,-4.95,149.40,18-19
BetOnline,2018-12-10,38.79,-37.81,-36.13,-35.16,18-19
BetOnline,2018-12-11,-5.83,-75.00,70.58,-10.26,18-19
BetOnline,2018-12-12,-97.33,11.71,-179.95,-265.57,18-19
BetOnline,2018-12-13,-64.58,-52.27,-3.91,-120.76,18-19
BetOnline,2018-12-14,-70.16,-32.62,-81.72,-184.50,18-19
BetOnline,2018-12-15,-91.62,108.73,19.75,36.86,18-19
BetOnline,2018-12-16,-45.16,-31.13,-78.46,-154.75,18-19
BetOnline,2018-12-17,-66.24,-100.00,-8.99,-175.23,18-19
BetOnline,2018-12-18,-61.84,-51.19,44.08,-68.95,18-19
BetOnline,2018-12-19,-84.11,34.25,-108.25,-158.10,18-19
BetOnline,2018-12-20,-8.33,-2.27,-50.00,-60.61,18-19
BetOnline,2018-12-21,-36.81,-58.35,-9.41,-104.57,18-19
BetOnline,2018-12-22,28.14,-30.11,-79.12,-81.10,18-19
BetOnline,2018-12-23,-161.91,10.92,60.57,-90.42,18-19
BetOnline,2018-12-25,-95.24,-77.27,17.18,-155.33,18-19
BetOnline,2018-12-26,-60.00,-106.18,-59.98,-226.17,18-19
BetOnline,2018-12-27,23.78,63.33,18.18,105.30,18-19
BetOnline,2018-12-28,-33.84,-109.70,-11.77,-155.31,18-19
BetOnline,2018-12-29,-13.23,-83.71,63.53,-33.42,18-19
BetOnline,2018-12-30,-14.39,-103.26,42.22,-75.43,18-19
BetOnline,2018-12-31,-5.59,66.88,15.91,77.21,18-19
BetOnline,2019-01-01,-21.44,-29.55,18.40,-32.59,18-19
BetOnline,2019-01-02,6.28,-81.98,14.48,-61.22,18-19
BetOnline,2019-01-03,-75.00,-28.26,-27.27,-130.53,18-19
BetOnline,2019-01-04,69.34,36.05,37.42,142.81,18-19
BetOnline,2019-01-05,-33.36,-6.72,-8.85,-48.94,18-19
BetOnline,2019-01-06,84.85,114.77,112.62,312.24,18-19
BetOnline,2019-01-07,73.60,37.25,40.40,151.25,18-19
BetOnline,2019-01-08,3.99,-6.77,-8.85,-11.63,18-19
BetOnline,2019-01-09,20.57,-58.78,-6.62,-44.84,18-19
BetOnline,2019-01-10,-67.42,-100.00,-4.55,-171.97,18-19
BetOnline,2019-01-11,-110.22,-127.34,-126.19,-363.75,18-19
BetOnline,2019-01-12,-60.84,41.70,135.47,116.32,18-19
BetOnline,2019-01-13,-1.56,14.61,16.26,29.31,18-19
BetOnline,2019-01-14,160.81,134.05,-54.33,240.53,18-19
BetOnline,2019-01-15,21.08,-3.99,-102.27,-85.18,18-19
BetOnline,2019-01-16,-15.58,-7.75,-152.88,-176.20,18-19
BetOnline,2019-01-17,-0.72,42.51,41.01,82.79,18-19
BetOnline,2019-01-18,10.96,16.01,-32.80,-5.84,18-19
BetOnline,2019-01-19,-11.84,38.97,-107.42,-80.29,18-19
BetOnline,2019-01-20,71.25,19.66,-25.00,65.91,18-19
BetOnline,2019-01-21,46.01,-81.53,-83.45,-118.98,18-19
BetOnline,2019-01-22,7.67,-53.26,44.04,-1.55,18-19
BetOnline,2019-01-23,62.56,-10.58,36.88,88.87,18-19
BetOnline,2019-01-24,-39.26,-3.69,-52.27,-95.22,18-19
BetOnline,2019-01-25,55.02,84.86,37.08,176.96,18-19
BetOnline,2019-01-26,-53.60,-77.27,-29.53,-160.40,18-19
BetOnline,2019-01-27,-13.89,-80.10,158.78,64.80,18-19
BetOnline,2019-01-28,-30.27,63.15,-78.26,-45.38,18-19
BetOnline,2019-01-29,230.51,18.49,-78.91,170.09,18-19
BetOnline,2019-01-30,13.55,-7.76,-104.95,-99.16,18-19
BetOnline,2019-01-31,-51.52,42.20,-54.75,-64.07,18-19
BetOnline,2019-02-01,-26.85,23.59,-77.06,-80.33,18-19
BetOnline,2019-02-02,126.17,131.23,-13.54,243.86,18-19
BetOnline,2019-02-03,-44.45,-75.00,-75.00,-194.44,18-19
BetOnline,2019-02-04,-35.81,42.81,-5.53,1.47,18-19
BetOnline,2019-02-05,-39.42,41.89,-8.36,-5.88,18-19
BetOnline,2019-02-06,-48.41,-78.69,-79.95,-207.05,18-19
BetOnline,2019-02-07,64.58,-55.53,-102.68,-93.63,18-19
BetOnline,2019-02-08,33.71,-10.91,-8.61,14.19,18-19
