Date_home,Location_home,Team_home,OppTeam_home,TeamId_home,GameId_home,PercentBet_ML_home,Open_Line_ML_home,Pinnacle_ML_home,5dimes_ML_home,Heritage_ML_home,Bovada_ML_home,Betonline_ML_home,Average_Line_ML_home,Best_Line_ML_home,Worst_Line_ML_home,PercentBet_Spread_home,Open_Line_Spread_home,Open_Odds_Spread_home,Pinnacle_Line_Spread_home,Pinnacle_Odds_Spread_home,5dimes_Line_Spread_home,5dimes_Odds_Spread_home,Heritage_Line_Spread_home,Heritage_Odds_Spread_home,Bovada_Line_Spread_home,Bovada_Odds_Spread_home,Betonline_Line_Spread_home,Betonline_Odds_Spread_home,Average_Line_Spread_home,Average_Odds_Spread_home,Best_Line_Spread_home,Worst_Line_Spread_home,Best_Odds_Spread_home,Worst_Odds_Spread_home,PercentBet_OU_home,Open_Line_OU_home,Open_Odds_OU_home,Pinnacle_Line_OU_home,Pinnacle_Odds_OU_home,5dimes_Line_OU_home,5dimes_Odds_OU_home,Heritage_Line_OU_home,Heritage_Odds_OU_home,Bovada_Line_OU_home,Bovada_Odds_OU_home,Betonline_Line_OU_home,Betonline_Odds_OU_home,Average_Line_OU_home,Average_Odds_OU_home,Best_Line_OU_home,Worst_Line_OU_home,Best_Odds_OU_home,Worst_Odds_OU_home,Pts_home,Spread_home,Result_home,Total_home,playoffs_home,home_team_bin_home,team_abbv_home,game_code,Date_away,Location_away,Team_away,OppTeam_away,TeamId_away,GameId_away,PercentBet_ML_away,Open_Line_ML_away,Pinnacle_ML_away,5dimes_ML_away,Heritage_ML_away,Bovada_ML_away,Betonline_ML_away,Average_Line_ML_away,Best_Line_ML_away,Worst_Line_ML_away,PercentBet_Spread_away,Open_Line_Spread_away,Open_Odds_Spread_away,Pinnacle_Line_Spread_away,Pinnacle_Odds_Spread_away,5dimes_Line_Spread_away,5dimes_Odds_Spread_away,Heritage_Line_Spread_away,Heritage_Odds_Spread_away,Bovada_Line_Spread_away,Bovada_Odds_Spread_away,Betonline_Line_Spread_away,Betonline_Odds_Spread_away,Average_Line_Spread_away,Average_Odds_Spread_away,Best_Line_Spread_away,Worst_Line_Spread_away,Best_Odds_Spread_away,Worst_Odds_Spread_away,PercentBet_OU_away,Open_Line_OU_away,Open_Odds_OU_away,Pinnacle_Line_OU_away,Pinnacle_Odds_OU_away,5dimes_Line_OU_away,5dimes_Odds_OU_away,Heritage_Line_OU_away,Heritage_Odds_OU_away,Bovada_Line_OU_away,Bovada_Odds_OU_away,Betonline_Line_OU_away,Betonline_Odds_OU_away,Average_Line_OU_away,Average_Odds_OU_away,Best_Line_OU_away,Worst_Line_OU_away,Best_Odds_OU_away,Worst_Odds_OU_away,Pts_away,Spread_away,Result_away,Total_away,playoffs_away,home_team_bin_away,team_abbv_away
2019-02-13,home,L.A. Clippers,Phoenix,1610612746,21800863,92.9,-450.0,-315.0,-310.0,-325.0,-340.0,-325.0,-323.0,-310.0,-340.0,47.1,-8.5,-118.0,-7.5,-105.0,-7.5,-108.0,-7.5,-105.0,-8.0,-110.0,-7.5,-107.0,-7.75,-108.83,-7.5,-8.5,-105.0,-118.0,52.8,228.0,-110.0,232.5,-102.0,232.5,-108.0,232.5,-105.0,233.0,-115.0,232.5,-110.0,231.83,-108.33,233.0,228.0,-102.0,-115.0,134.0,27.0,W,241.0,0,True,LAC,201902130LAC,2019-02-13,away,Phoenix,L.A. Clippers,1610612756,21800863,7.1,351.0,277.0,280.0,265.0,270.0,270.0,272.4,280.0,265.0,52.9,8.5,-102.0,7.5,-105.0,7.5,-102.0,7.5,-105.0,8.0,-110.0,7.5,-113.0,7.75,-106.17,8.5,7.5,-102.0,-113.0,47.2,228.0,-110.0,232.5,-108.0,232.5,-102.0,232.5,-105.0,233.0,-105.0,232.5,-110.0,231.83,-106.67,233.0,228.0,-102.0,-110.0,107.0,-27.0,L,241.0,0,False,PHO
2019-02-13,home,Portland,Golden State,1610612757,21800862,43.2,140.0,115.0,115.0,110.0,130.0,116.0,117.2,130.0,110.0,46.3,3.0,-103.0,2.0,-106.0,2.0,-103.0,2.0,-105.0,3.5,-110.0,2.0,-105.0,2.42,-105.33,3.5,2.0,-103.0,-110.0,43.7,233.0,-110.0,235.0,-104.0,234.5,-103.0,235.0,-105.0,236.0,-110.0,235.0,-110.0,234.75,-107.0,236.0,233.0,-103.0,-110.0,129.0,22.0,W,236.0,0,True,POR,201902130POR,2019-02-13,away,Golden State,Portland,1610612744,21800862,56.8,-160.0,-127.0,-125.0,-130.0,-150.0,-136.0,-133.6,-125.0,-150.0,53.7,-3.0,-117.0,-2.0,-104.0,-2.0,-107.0,-2.0,-105.0,-3.5,-110.0,-2.0,-115.0,-2.42,-109.67,-2.0,-3.5,-104.0,-117.0,56.3,233.0,-110.0,235.0,-106.0,234.5,-107.0,235.0,-105.0,236.0,-110.0,235.0,-110.0,234.75,-108.0,236.0,233.0,-105.0,-110.0,107.0,-22.0,L,236.0,0,False,GSW
2019-02-13,home,Minnesota,Houston,1610612750,21800861,38.6,130.0,155.0,160.0,155.0,170.0,165.0,161.0,170.0,155.0,37.6,3.0,-110.0,4.0,-101.0,4.0,-105.0,4.5,-105.0,4.5,-105.0,4.5,-111.0,4.08,-106.17,4.5,3.0,-101.0,-111.0,48.7,232.0,-110.0,232.0,-107.0,231.5,-103.0,231.5,-105.0,232.0,-115.0,231.5,-103.0,231.75,-107.17,232.0,231.5,-103.0,-115.0,121.0,10.0,W,232.0,0,True,MIN,201902130MIN,2019-02-13,away,Houston,Minnesota,1610612745,21800861,61.4,-150.0,-172.0,-170.0,-180.0,-200.0,-190.0,-182.4,-170.0,-200.0,62.4,-3.0,-110.0,-4.0,-109.0,-4.0,-105.0,-4.5,-105.0,-4.5,-115.0,-4.5,-109.0,-4.08,-108.83,-3.0,-4.5,-105.0,-115.0,51.3,232.0,-110.0,232.0,-103.0,231.5,-107.0,231.5,-105.0,232.0,-105.0,231.5,-117.0,231.75,-107.83,232.0,231.5,-103.0,-117.0,111.0,-10.0,L,232.0,0,False,HOU
2019-02-13,home,Denver,Sacramento,1610612743,21800860,57.1,-360.0,-322.0,-330.0,-350.0,-380.0,-350.0,-346.4,-322.0,-380.0,50.4,-7.5,-110.0,-7.5,-105.0,-7.5,-105.0,-7.5,-105.0,-7.5,-115.0,-7.5,-113.0,-7.5,-108.83,-7.5,-7.5,-105.0,-115.0,45.8,229.5,-110.0,233.0,-104.0,232.5,-105.0,233.0,-105.0,233.0,-110.0,233.0,-109.0,232.33,-107.17,233.0,229.5,-104.0,-110.0,120.0,2.0,W,238.0,0,True,DEN,201902130DEN,2019-02-13,away,Sacramento,Denver,1610612758,21800860,42.9,289.0,283.0,300.0,280.0,290.0,290.0,288.6,300.0,280.0,49.6,7.5,-110.0,7.5,-105.0,7.5,-105.0,7.5,-105.0,7.5,-105.0,7.5,-107.0,7.5,-106.17,7.5,7.5,-105.0,-110.0,54.2,229.5,-110.0,233.0,-106.0,232.5,-105.0,233.0,-105.0,233.0,-110.0,233.0,-111.0,232.33,-107.83,233.0,229.5,-105.0,-111.0,118.0,-2.0,L,238.0,0,False,SAC
2019-02-13,home,Dallas,Miami,1610612742,21800859,64.2,-140.0,-150.0,-150.0,-160.0,-165.0,-160.0,-157.0,-150.0,-165.0,59.5,-2.0,-110.0,-3.0,-106.0,-3.0,-102.0,-3.0,-105.0,-3.5,-110.0,-3.0,-116.0,-2.92,-108.17,-2.0,-3.5,-102.0,-116.0,42.4,207.0,-110.0,207.0,-108.0,208.0,-105.0,207.5,-105.0,208.0,-115.0,207.0,-112.0,207.42,-109.17,208.0,207.0,-105.0,-115.0,101.0,-11.0,L,213.0,0,True,DAL,201902130DAL,2019-02-13,away,Miami,Dallas,1610612748,21800859,35.8,120.0,136.0,140.0,140.0,145.0,140.0,140.2,145.0,136.0,40.5,2.0,-110.0,3.0,-104.0,3.0,-108.0,3.0,-105.0,3.5,-110.0,3.0,-104.0,2.92,-106.83,3.5,2.0,-104.0,-110.0,57.6,207.0,-110.0,207.0,-102.0,208.0,-105.0,207.5,-105.0,208.0,-105.0,207.0,-108.0,207.42,-105.83,208.0,207.0,-102.0,-110.0,112.0,11.0,W,213.0,0,False,MIA
2019-02-13,home,Chicago,Memphis,1610612741,21800858,40.0,-120.0,-118.0,-118.0,-120.0,-125.0,-122.0,-120.6,-118.0,-125.0,47.6,-2.0,-115.0,-2.0,-101.0,-1.5,-108.0,-1.5,-105.0,-1.5,-110.0,-2.0,-107.0,-1.75,-107.67,-1.5,-2.0,-101.0,-115.0,60.0,203.5,-110.0,207.0,-103.0,207.0,-105.0,207.5,-105.0,208.0,-115.0,207.5,-108.0,206.75,-107.67,208.0,203.5,-103.0,-115.0,122.0,12.0,W,232.0,0,True,CHI,201902130CHI,2019-02-13,away,Memphis,Chicago,1610612763,21800858,60.0,100.0,107.0,108.0,100.0,105.0,102.0,104.4,108.0,100.0,52.4,2.0,-105.0,2.0,-111.0,1.5,-102.0,1.5,-105.0,1.5,-110.0,2.0,-113.0,1.75,-107.67,2.0,1.5,-102.0,-113.0,40.0,203.5,-110.0,207.0,-107.0,207.0,-105.0,207.5,-105.0,208.0,-105.0,207.5,-112.0,206.75,-107.33,208.0,203.5,-105.0,-112.0,110.0,-12.0,L,232.0,0,False,MEM
2019-02-13,home,Toronto,Washington,1610612761,21800857,48.4,-725.0,-469.0,-440.0,-525.0,-500.0,-455.0,-477.8,-440.0,-525.0,57.6,-11.0,-110.0,-9.5,-105.0,-9.5,-103.0,-9.5,-105.0,-9.5,-110.0,-9.5,-110.0,-9.75,-107.17,-9.5,-11.0,-103.0,-110.0,48.9,232.5,-110.0,232.5,-103.0,233.0,-107.0,233.0,-105.0,233.0,-115.0,232.5,-110.0,232.75,-108.33,233.0,232.5,-103.0,-115.0,129.0,9.0,W,249.0,0,True,TOR,201902130TOR,2019-02-13,away,Washington,Toronto,1610612764,21800857,51.6,520.0,400.0,390.0,400.0,350.0,380.0,384.0,400.0,350.0,42.4,11.0,-110.0,9.5,-105.0,9.5,-107.0,9.5,-105.0,9.5,-110.0,9.5,-110.0,9.75,-107.83,11.0,9.5,-105.0,-110.0,51.1,232.5,-110.0,232.5,-107.0,233.0,-103.0,233.0,-105.0,233.0,-105.0,232.5,-110.0,232.75,-106.67,233.0,232.5,-103.0,-110.0,120.0,-9.0,L,249.0,0,False,WAS
2019-02-13,home,New York,Philadelphia,1610612752,21800856,75.0,410.0,437.0,435.0,450.0,410.0,445.0,435.4,450.0,410.0,13.0,10.0,-110.0,9.5,-100.0,9.5,-103.0,10.0,-105.0,10.5,-115.0,10.0,-105.0,9.92,-106.33,10.5,9.5,-100.0,-115.0,47.4,222.5,-110.0,222.5,-105.0,222.5,-105.0,223.0,-105.0,222.0,-105.0,222.0,-108.0,222.42,-106.33,223.0,222.0,-105.0,-110.0,111.0,-15.0,L,237.0,0,True,NYK,201902130NYK,2019-02-13,away,Philadelphia,New York,1610612755,21800856,25.0,-540.0,-518.0,-500.0,-575.0,-620.0,-550.0,-552.6,-500.0,-620.0,87.0,-10.0,-110.0,-9.5,-110.0,-9.5,-107.0,-10.0,-105.0,-10.5,-105.0,-10.0,-115.0,-9.92,-108.67,-9.5,-10.5,-105.0,-115.0,52.6,222.5,-110.0,222.5,-105.0,222.5,-105.0,223.0,-105.0,222.0,-115.0,222.0,-112.0,222.42,-108.67,223.0,222.0,-105.0,-115.0,126.0,15.0,W,237.0,0,False,PHI
2019-02-13,home,Boston,Detroit,1610612738,21800855,100.0,-225.0,-164.0,-160.0,-165.0,-170.0,-168.0,-165.4,-160.0,-170.0,60.0,-5.5,-110.0,-3.5,-108.0,-3.5,-105.0,-3.5,-105.0,-4.0,-110.0,-3.5,-116.0,-3.92,-109.0,-3.5,-5.5,-105.0,-116.0,57.1,,,210.5,-108.0,210.5,-105.0,211.0,-105.0,211.0,-110.0,210.5,-107.0,210.7,-107.0,211.0,210.5,-105.0,-110.0,118.0,8.0,W,228.0,0,True,BOS,201902130BOS,2019-02-13,away,Detroit,Boston,1610612765,21800855,0.0,188.0,148.0,150.0,145.0,150.0,148.0,148.2,150.0,145.0,40.0,5.5,-110.0,3.5,-102.0,3.5,-105.0,3.5,-105.0,4.0,-110.0,3.5,-104.0,3.92,-106.0,5.5,3.5,-102.0,-110.0,42.9,,,210.5,-102.0,210.5,-105.0,211.0,-105.0,211.0,-110.0,210.5,-113.0,210.7,-107.0,211.0,210.5,-102.0,-113.0,110.0,-8.0,L,228.0,0,False,DET
2019-02-13,home,Indiana,Milwaukee,1610612754,21800854,45.7,160.0,169.0,170.0,165.0,180.0,167.0,170.2,180.0,165.0,40.7,5.0,-110.0,4.5,-103.0,4.5,-105.0,4.5,-105.0,5.0,-105.0,4.5,-102.0,4.67,-105.0,5.0,4.5,-102.0,-110.0,30.8,219.0,-110.0,219.5,-106.0,219.0,-107.0,218.5,-105.0,219.0,-105.0,219.0,-110.0,219.0,-107.17,219.5,218.5,-105.0,-110.0,97.0,-9.0,L,203.0,0,True,IND,201902130IND,2019-02-13,away,Milwaukee,Indiana,1610612749,21800854,54.3,-185.0,-188.0,-185.0,-190.0,-220.0,-192.0,-195.0,-185.0,-220.0,59.3,-5.0,-110.0,-4.5,-107.0,-4.5,-105.0,-4.5,-105.0,-5.0,-115.0,-4.5,-118.0,-4.67,-110.0,-4.5,-5.0,-105.0,-118.0,69.2,219.0,-110.0,219.5,-104.0,219.0,-103.0,218.5,-105.0,219.0,-115.0,219.0,-110.0,219.0,-107.83,219.5,218.5,-103.0,-115.0,106.0,9.0,W,203.0,0,False,MIL
2019-02-13,home,Cleveland,Brooklyn,1610612739,21800853,11.5,218.0,271.0,265.0,270.0,265.0,270.0,268.2,271.0,265.0,14.3,6.5,-105.0,7.5,-101.0,7.5,-105.0,7.5,-105.0,8.0,-110.0,7.5,-105.0,7.42,-105.17,8.0,6.5,-101.0,-110.0,25.0,219.5,-110.0,224.5,-103.0,225.0,-105.0,225.0,-105.0,224.0,-105.0,225.0,-107.0,223.83,-105.83,225.0,219.5,-103.0,-110.0,139.0,-9.0,L,287.0,0,True,CLE,201902130CLE,2019-02-13,away,Brooklyn,Cleveland,1610612751,21800853,88.5,-265.0,-307.0,-295.0,-330.0,-330.0,-325.0,-317.4,-295.0,-330.0,85.7,-6.5,-115.0,-7.5,-109.0,-7.5,-105.0,-7.5,-105.0,-8.0,-110.0,-7.5,-115.0,-7.42,-109.83,-6.5,-8.0,-105.0,-115.0,75.0,219.5,-110.0,224.5,-107.0,225.0,-105.0,225.0,-105.0,224.0,-115.0,225.0,-113.0,223.83,-109.17,225.0,219.5,-105.0,-115.0,148.0,9.0,W,287.0,0,False,BRK
2019-02-12,home,Golden State,Utah,1610612744,21800852,57.1,-400.0,-434.0,-430.0,-475.0,-500.0,-450.0,-457.8,-430.0,-500.0,56.6,-9.5,-110.0,-9.0,-108.0,-9.0,-107.0,-9.0,-105.0,-9.5,-105.0,-9.0,-112.0,-9.17,-107.83,-9.0,-9.5,-105.0,-112.0,38.2,228.0,-110.0,229.5,-104.0,229.5,-107.0,231.0,-105.0,230.0,-110.0,229.5,-107.0,229.58,-107.17,231.0,228.0,-104.0,-110.0,115.0,7.0,W,223.0,0,True,GSW,201902120GSW,2019-02-12,away,Utah,Golden State,1610612762,21800852,42.9,317.0,373.0,380.0,375.0,350.0,375.0,370.6,380.0,350.0,43.4,9.5,-110.0,9.0,-102.0,9.0,-103.0,9.0,-105.0,9.5,-115.0,9.0,-108.0,9.17,-107.17,9.5,9.0,-102.0,-115.0,61.8,228.0,-110.0,229.5,-106.0,229.5,-103.0,231.0,-105.0,230.0,-110.0,229.5,-113.0,229.58,-107.83,231.0,228.0,-103.0,-113.0,108.0,-7.0,L,223.0,0,False,UTA
2019-02-12,home,New Orleans,Orlando,1610612740,21800851,44.4,-185.0,-185.0,-185.0,-195.0,-190.0,-195.0,-190.0,-185.0,-195.0,50.4,-4.5,-110.0,-4.5,-105.0,-4.5,-108.0,-4.5,-105.0,-4.5,-105.0,-4.5,-114.0,-4.5,-107.83,-4.5,-4.5,-105.0,-114.0,44.1,225.0,-110.0,223.0,-105.0,223.0,-105.0,223.0,-105.0,224.0,-110.0,223.0,-110.0,223.5,-107.5,225.0,223.0,-105.0,-110.0,88.0,-30.0,L,206.0,0,True,NOP,201902120NOP,2019-02-12,away,Orlando,New Orleans,1610612753,21800851,55.6,160.0,166.0,170.0,170.0,165.0,170.0,168.2,170.0,165.0,49.6,4.5,-110.0,4.5,-105.0,4.5,-102.0,4.5,-105.0,4.5,-115.0,4.5,-106.0,4.5,-107.17,4.5,4.5,-102.0,-115.0,55.9,225.0,-110.0,223.0,-105.0,223.0,-105.0,223.0,-105.0,224.0,-110.0,223.0,-110.0,223.5,-107.5,225.0,223.0,-105.0,-110.0,118.0,30.0,W,206.0,0,False,ORL
2019-02-12,home,Memphis,San Antonio,1610612763,21800850,39.9,155.0,255.0,260.0,260.0,265.0,260.0,260.0,265.0,255.0,40.7,4.5,-110.0,7.0,-100.0,7.0,-105.0,7.5,-105.0,7.5,-105.0,7.0,-103.0,6.75,-104.67,7.5,4.5,-100.0,-110.0,43.5,208.0,-110.0,207.5,-105.0,207.0,-103.0,207.0,-105.0,208.0,-110.0,207.5,-115.0,207.5,-108.0,208.0,207.0,-103.0,-115.0,107.0,-1.0,L,215.0,0,True,MEM,201902120MEM,2019-02-12,away,San Antonio,Memphis,1610612759,21800850,60.1,-180.0,-289.0,-290.0,-320.0,-330.0,-310.0,-307.8,-289.0,-330.0,59.3,-4.5,-110.0,-7.0,-110.0,-7.0,-105.0,-7.5,-105.0,-7.5,-115.0,-7.0,-117.0,-6.75,-110.33,-4.5,-7.5,-105.0,-117.0,56.5,208.0,-110.0,207.5,-105.0,207.0,-107.0,207.0,-105.0,208.0,-110.0,207.5,-105.0,207.5,-107.0,208.0,207.0,-105.0,-110.0,108.0,1.0,W,215.0,0,False,SAS
2019-02-12,home,Philadelphia,Boston,1610612755,21800849,53.8,-205.0,-289.0,-270.0,-305.0,-300.0,-305.0,-293.8,-270.0,-305.0,62.6,-5.0,-110.0,-6.5,-110.0,-6.5,-108.0,-7.0,-105.0,-7.5,-105.0,-6.5,-117.0,-6.5,-109.17,-5.0,-7.5,-105.0,-117.0,43.3,226.0,-110.0,225.0,-105.0,225.0,-105.0,225.5,-105.0,226.0,-110.0,225.5,-113.0,225.5,-108.0,226.0,225.0,-105.0,-113.0,109.0,-3.0,L,221.0,0,True,PHI,201902120PHI,2019-02-12,away,Boston,Philadelphia,1610612738,21800849,46.2,172.0,255.0,248.0,245.0,250.0,255.0,250.6,255.0,245.0,37.4,5.0,-110.0,6.5,-100.0,6.5,-102.0,7.0,-105.0,7.5,-115.0,6.5,-103.0,6.5,-105.83,7.5,5.0,-100.0,-115.0,56.7,226.0,-110.0,225.0,-105.0,225.0,-105.0,225.5,-105.0,226.0,-110.0,225.5,-107.0,225.5,-107.0,226.0,225.0,-105.0,-110.0,112.0,3.0,W,221.0,0,False,BOS
2019-02-12,home,Atlanta,L.A. Lakers,1610612737,21800848,29.9,163.0,210.0,200.0,205.0,210.0,210.0,207.0,210.0,200.0,38.3,5.5,-110.0,6.0,-110.0,5.5,-101.0,6.0,-105.0,6.5,-115.0,6.0,-113.0,5.92,-109.0,6.5,5.5,-101.0,-115.0,40.8,236.0,-110.0,240.0,-105.0,239.5,-105.0,239.5,-105.0,240.0,-110.0,239.5,-108.0,239.08,-107.17,240.0,236.0,-105.0,-110.0,117.0,4.0,W,230.0,0,True,ATL,201902120ATL,2019-02-12,away,L.A. Lakers,Atlanta,1610612747,21800848,70.1,-190.0,-235.0,-220.0,-245.0,-250.0,-250.0,-240.0,-220.0,-250.0,61.7,-5.5,-110.0,-6.0,-100.0,-5.5,-109.0,-6.0,-105.0,-6.5,-105.0,-6.0,-107.0,-5.92,-106.0,-5.5,-6.5,-100.0,-110.0,59.2,236.0,-110.0,240.0,-105.0,239.5,-105.0,239.5,-105.0,240.0,-110.0,239.5,-112.0,239.08,-107.83,240.0,236.0,-105.0,-112.0,113.0,-4.0,L,230.0,0,False,LAL
2019-02-11,home,Denver,Miami,1610612743,21800847,51.4,-500.0,-470.0,-445.0,-515.0,-550.0,-465.0,-489.0,-445.0,-550.0,60.1,-9.5,-110.0,-9.5,-106.0,-9.5,-103.0,-9.5,-105.0,-9.5,-115.0,-9.5,-113.0,-9.5,-108.67,-9.5,-9.5,-103.0,-115.0,32.2,212.0,-110.0,212.5,-105.0,212.5,-103.0,213.0,-105.0,213.0,-110.0,212.5,-110.0,212.58,-107.17,213.0,212.0,-103.0,-110.0,103.0,16.0,W,190.0,0,True,DEN,201902110DEN,2019-02-11,away,Miami,Denver,1610612748,21800847,48.6,384.0,400.0,395.0,390.0,375.0,390.0,390.0,400.0,375.0,39.9,9.5,-110.0,9.5,-104.0,9.5,-107.0,9.5,-105.0,9.5,-105.0,9.5,-107.0,9.5,-106.33,9.5,9.5,-104.0,-110.0,67.8,212.0,-110.0,212.5,-105.0,212.5,-107.0,213.0,-105.0,213.0,-110.0,212.5,-110.0,212.58,-107.83,213.0,212.0,-105.0,-110.0,87.0,-16.0,L,190.0,0,False,MIA
2019-02-11,home,Oklahoma City,Portland,1610612760,21800846,54.5,-270.0,-183.0,-175.0,-190.0,-200.0,-190.0,-187.6,-175.0,-200.0,53.6,-7.0,-110.0,-4.5,-113.0,-4.5,-109.0,-5.0,-105.0,-5.0,-110.0,-5.0,-110.0,-5.17,-109.5,-4.5,-7.0,-105.0,-113.0,48.1,231.0,-110.0,232.5,-105.0,232.0,-105.0,231.5,-105.0,232.0,-105.0,231.5,-110.0,231.75,-106.67,232.5,231.0,-105.0,-110.0,120.0,9.0,W,231.0,0,True,OKC,201902110OKC,2019-02-11,away,Portland,Oklahoma City,1610612757,21800846,45.5,222.0,165.0,165.0,165.0,170.0,165.0,166.0,170.0,165.0,46.4,7.0,-110.0,4.5,-102.0,4.5,-101.0,5.0,-105.0,5.0,-110.0,5.0,-110.0,5.17,-106.33,7.0,4.5,-101.0,-110.0,51.9,231.0,-110.0,232.5,-105.0,232.0,-105.0,231.5,-105.0,232.0,-115.0,231.5,-110.0,231.75,-108.33,232.5,231.0,-105.0,-115.0,111.0,-9.0,L,231.0,0,False,POR
2019-02-11,home,Minnesota,L.A. Clippers,1610612750,21800845,37.7,,-169.0,-167.0,-165.0,-170.0,-162.0,-166.6,-162.0,-170.0,55.3,-4.0,-115.0,-3.5,-111.0,-3.5,-108.0,-3.5,-105.0,-4.0,-105.0,-3.5,-114.0,-3.67,-109.67,-3.5,-4.0,-105.0,-115.0,60.5,227.5,-110.0,232.5,-105.0,232.5,-107.0,232.5,-105.0,233.0,-110.0,232.5,-105.0,231.75,-107.0,233.0,227.5,-105.0,-110.0,130.0,10.0,W,250.0,0,True,MIN,201902110MIN,2019-02-11,away,L.A. Clippers,Minnesota,1610612746,21800845,62.3,,152.0,157.0,145.0,150.0,142.0,149.2,157.0,142.0,44.7,4.0,-105.0,3.5,-101.0,3.5,-102.0,3.5,-105.0,4.0,-115.0,3.5,-106.0,3.67,-105.67,4.0,3.5,-101.0,-115.0,39.5,227.5,-110.0,232.5,-105.0,232.5,-103.0,232.5,-105.0,233.0,-110.0,232.5,-115.0,231.75,-108.0,233.0,227.5,-103.0,-115.0,120.0,-10.0,L,250.0,0,False,LAC
2019-02-11,home,Houston,Dallas,1610612745,21800844,39.3,-640.0,-631.0,-635.0,-715.0,-700.0,-675.0,-671.2,-631.0,-715.0,50.4,-10.0,-115.0,-11.0,-101.0,-11.0,-101.0,-11.0,-105.0,-11.0,-115.0,-11.0,-110.0,-10.83,-107.83,-10.0,-11.0,-101.0,-115.0,38.1,221.0,-110.0,224.0,-105.0,224.0,-105.0,225.0,-105.0,225.0,-115.0,224.0,-110.0,223.83,-108.33,225.0,221.0,-105.0,-115.0,120.0,16.0,W,224.0,0,True,HOU,201902110HOU,2019-02-11,away,Dallas,Houston,1610612742,21800844,60.7,471.0,520.0,525.0,540.0,450.0,525.0,512.0,540.0,450.0,49.6,10.0,-105.0,11.0,-109.0,11.0,-109.0,11.0,-105.0,11.0,-105.0,11.0,-110.0,10.83,-107.17,11.0,10.0,-105.0,-110.0,61.9,221.0,-110.0,224.0,-105.0,224.0,-105.0,225.0,-105.0,225.0,-105.0,224.0,-110.0,223.83,-106.67,225.0,221.0,-105.0,-110.0,104.0,-16.0,L,224.0,0,False,DAL
2019-02-11,home,Chicago,Milwaukee,1610612741,21800843,44.5,492.0,559.0,575.0,565.0,500.0,550.0,549.8,575.0,500.0,34.8,10.5,-110.0,11.0,-102.0,11.5,-108.0,11.5,-105.0,12.0,-115.0,11.5,-105.0,11.33,-107.5,12.0,10.5,-102.0,-115.0,36.0,227.0,-118.0,226.5,-105.0,227.0,-103.0,227.0,-105.0,228.0,-115.0,227.0,-113.0,227.08,-109.83,228.0,226.5,-103.0,-118.0,99.0,-13.0,L,211.0,0,True,CHI,201902110CHI,2019-02-11,away,Milwaukee,Chicago,1610612749,21800843,55.5,-675.0,-685.0,-710.0,-740.0,-800.0,-715.0,-730.0,-685.0,-800.0,65.2,-10.5,-110.0,-11.0,-113.0,-11.5,-102.0,-11.5,-105.0,-12.0,-105.0,-11.5,-115.0,-11.33,-108.33,-10.5,-12.0,-102.0,-115.0,64.0,227.0,-103.0,226.5,-105.0,227.0,-107.0,227.0,-105.0,228.0,-105.0,227.0,-107.0,227.08,-105.33,228.0,226.5,-103.0,-107.0,112.0,13.0,W,211.0,0,False,MIL
2019-02-11,home,Toronto,Brooklyn,1610612761,21800842,50.0,-650.0,-567.0,-550.0,-605.0,-620.0,-600.0,-588.4,-550.0,-620.0,63.0,-11.0,-110.0,-10.0,-105.0,-10.0,-101.0,-10.0,-105.0,-10.0,-110.0,-10.0,-110.0,-10.17,-106.83,-10.0,-11.0,-101.0,-110.0,54.2,226.5,-110.0,227.5,-102.0,228.0,-105.0,227.5,-105.0,228.0,-105.0,228.0,-110.0,227.58,-106.17,228.0,226.5,-102.0,-110.0,127.0,2.0,W,252.0,0,True,TOR,201902110TOR,2019-02-11,away,Brooklyn,Toronto,1610612751,21800842,50.0,477.0,474.0,468.0,455.0,410.0,475.0,456.4,475.0,410.0,37.0,11.0,-110.0,10.0,-105.0,10.0,-109.0,10.0,-105.0,10.0,-110.0,10.0,-110.0,10.17,-108.17,11.0,10.0,-105.0,-110.0,45.8,226.5,-110.0,227.5,-108.0,228.0,-105.0,227.5,-105.0,228.0,-115.0,228.0,-110.0,227.58,-108.83,228.0,226.5,-105.0,-115.0,125.0,-2.0,L,252.0,0,False,BRK
2019-02-11,home,Indiana,Charlotte,1610612754,21800841,48.9,-215.0,-224.0,-220.0,-230.0,-240.0,-240.0,-230.8,-220.0,-240.0,41.8,-4.0,-110.0,-5.5,-105.0,-5.5,-102.0,-5.5,-105.0,-5.5,-115.0,-5.5,-112.0,-5.25,-108.17,-4.0,-5.5,-102.0,-115.0,50.0,217.5,-110.0,214.5,-105.0,214.0,-102.0,215.0,-105.0,215.0,-115.0,215.0,-115.0,215.17,-108.67,217.5,214.0,-102.0,-115.0,99.0,9.0,W,189.0,0,True,IND,201902110IND,2019-02-11,away,Charlotte,Indiana,1610612766,21800841,51.1,180.0,200.0,200.0,195.0,200.0,200.0,199.0,200.0,195.0,58.2,4.0,-110.0,5.5,-105.0,5.5,-108.0,5.5,-105.0,5.5,-105.0,5.5,-108.0,5.25,-106.83,5.5,4.0,-105.0,-110.0,50.0,217.5,-110.0,214.5,-105.0,214.0,-108.0,215.0,-105.0,215.0,-105.0,215.0,-105.0,215.17,-106.33,217.5,214.0,-105.0,-110.0,90.0,-9.0,L,189.0,0,False,CHO
